Cliente;sku;brand;segment;vol_;nr_;desc_;porDesc
cte8561;15554932900;marca 18;Premium;1303,55;78258936;0;0,131
cte836;3067832920;marca 6;Core;1303,55;78256807;0;0,131
cte8608;9485959080;marca 4;Globales;1303,55;78243924;0;0,131
cte610;2118452400;marca 8;Core;1303,55;78228967;0;0,131
cte5019;3678849515;marca 1;Premium;1303,55;78186217;0;0,131
cte2104;2118452400;marca 8;Core;1303,55;78168591;0;0,131
cte5759;8645443475;marca 12;Globales;1303,55;78142572;0;0,131
cte3012;9325113620;marca 3;Globales;1303,55;78109878;0;0,131
cte6336;7839254645;marca 4;Globales;1303,55;78096579;0;0,131
cte8098;9326094385;marca 3;Globales;1303,55;78073511;0;0,131
cte5787;14426072385;marca 10;Core;1303,55;78026546;0;0,131
cte8619;1400532420;marca 5;Core;1303,55;78022310;0;0,131
cte8014;2132183110;marca 6;Core;1303,55;78022212;0;0,131
cte8546;14423130090;marca 12;Globales;1303,55;77981588;0;0,131
cte7689;3547427005;marca 2;Premium;1303,55;77977524;0;0,131
cte7427;9297652200;marca 5;Core;1303,55;77977346;0;0,131
cte2124;2118452400;marca 8;Core;1303,55;77889573;0;0,131
cte5297;3547427005;marca 2;Premium;1303,55;77845841;0;0,131
cte4747;8405156050;marca 9;Globales;1303,55;77836639;0;0,131
cte2101;9297652200;marca 5;Core;1303,55;77758440;0;0,131
cte6518;2118452400;marca 8;Core;1303,55;77757540;0;0,131
cte4001;7839254645;marca 4;Globales;1303,55;77735893;0;0,131
cte5691;2118452400;marca 8;Core;1303,54;77716716;0;0,131
cte5691;2118452400;marca 8;Core;1303,53;77716716;0;0,131
cte5691;2118452400;marca 8;Core;1303,53;77716716;0;0,131
cte5691;2118452400;marca 8;Core;1303,53;77716716;0;0,131
cte7574;16824042810;marca 3;Globales;1303,53;77703702;0;0,131
cte8555;13155000945;marca 21;Premium;1303,53;77650791;0;0,131
cte6784;1400532420;marca 5;Core;1303,53;77572719;0;0,131
cte1753;14426072385;marca 10;Core;1303,53;77497795;0;0,131
cte5295;9299613730;marca 8;Core;1303,53;77438886;0;0,131
cte8583;5150977780;marca 1;Premium;1303,52;77429577;0;0,131
cte1321;2132183110;marca 6;Core;1303,52;77419986;0;0,131
cte765;2129240815;marca 8;Core;1303,52;77300957;0;0,131
cte765;2129240815;marca 8;Core;1303,51;77300957;0;0,131
cte765;2129240815;marca 8;Core;1303,51;77300957;0;0,131
cte765;2129240815;marca 8;Core;1303,51;77300957;0;0,131
cte4399;8973999750;marca 5;Core;1303,51;77291222;0;0,131
cte1886;3547427005;marca 2;Premium;1303,51;77220743;0;0,131
cte8599;7438121760;marca 8;Core;1303,51;77140500;0;0,131
cte8387;3067832920;marca 6;Core;1303,51;77094241;0;0,131
cte2159;2463681680;marca 5;Core;1303,51;77049859;0;0,131
cte554;16824042810;marca 3;Globales;1303,51;76993103;0;0,131
cte554;16824042810;marca 3;Globales;1303,51;76993103;0;0,131
cte554;16824042810;marca 3;Globales;1303,51;76993103;0;0,131
cte554;16824042810;marca 3;Globales;1303,51;76993103;0;0,131
cte2235;2463681680;marca 5;Core;1303,51;76980598;0;0,131
cte1982;3067832920;marca 6;Core;1303,51;76975687;0;0,131
cte1982;3067832920;marca 6;Core;1303,51;76975687;0;0,131
cte1982;3067832920;marca 6;Core;1303,51;76975687;0;0,131
cte1982;3067832920;marca 6;Core;1303,51;76975687;0;0,131
cte5062;2118452400;marca 8;Core;1303,51;76899075;0;0,131
cte5062;2118452400;marca 8;Core;1303,5;76899075;0;0,131
cte5062;2118452400;marca 8;Core;1303,49;76899075;0;0,131
cte5062;2118452400;marca 8;Core;1303,48;76899075;0;0,131
cte278;9325113620;marca 3;Globales;1303,48;76876704;0;0,131
cte1573;7839254645;marca 4;Globales;1303,48;76815317;0;0,131
cte1573;7839254645;marca 4;Globales;1303,48;76815317;0;0,131
cte1573;7839254645;marca 4;Globales;1303,47;76815317;0;0,131
cte1573;7839254645;marca 4;Globales;1303,47;76815317;0;0,131
cte6194;2463681680;marca 5;Core;1303,47;76734983;0;0,131
cte4747;2129240815;marca 8;Core;1303,47;76733592;0;0,131
cte8566;7842196940;marca 4;Globales;1303,47;76693936;0;0,131
cte6785;3547427005;marca 2;Premium;1303,47;76692671;0;0,131
cte7242;7836312350;marca 4;Globales;1303,47;76634692;0;0,131
cte195;3514080995;marca 6;Core;1303,47;76620791;0;0,131
cte8072;9325113620;marca 3;Globales;1303,47;76543363;0;0,131
cte2455;14426072385;marca 10;Core;1303,47;76519908;0;0,131
cte2651;9325113620;marca 3;Globales;1303,47;76486094;0;0,131
cte6193;3067832920;marca 6;Core;1303,47;76478001;0;0,13
cte5470;3067832920;marca 6;Core;1303,47;76477217;0;0,13
cte1921;3067832920;marca 6;Core;1303,47;76477217;0;0,13
cte2904;3067832920;marca 6;Core;1303,47;76477217;0;0,13
cte3397;9325113620;marca 3;Globales;1303,47;76435222;0;0,13
cte848;9485959080;marca 4;Globales;1303,47;76364268;0;0,13
cte848;9485959080;marca 4;Globales;1303,47;76364268;0;0,13
cte848;9485959080;marca 4;Globales;1303,47;76364268;0;0,13
cte848;9485959080;marca 4;Globales;1303,47;76364268;0;0,13
cte8557;9325113620;marca 3;Globales;1303,47;76359806;0;0,13
cte4029;9297652200;marca 5;Core;1303,47;76323288;0;0,13
cte8615;7839254645;marca 4;Globales;1303,47;76287826;0;0,13
cte4079;8952422920;marca 6;Core;1303,47;76275684;0;0,13
cte1115;3588619135;marca 5;Core;1303,47;76252263;0;0,13
cte5494;3547427005;marca 2;Premium;1303,47;76222839;0;0,13
cte5594;3547427005;marca 2;Premium;1303,47;76194371;0;0,13
cte56;3069794450;marca 6;Core;1303,47;76167563;0;0,13
cte2128;3069794450;marca 6;Core;1303,47;76167562;0;0,13
cte649;15477452465;marca 1;Premium;1303,47;76145197;0;0,13
cte8555;7467544710;marca 3;Globales;1303,47;76126937;0;0,13
cte7999;3547427005;marca 2;Premium;1303,47;76112779;0;0,13
cte6541;14426072385;marca 10;Core;1303,47;76072392;0;0,13
cte4476;9297652200;marca 5;Core;1303,47;76068039;0;0,13
cte3894;9297652200;marca 5;Core;1303,46;76068037;0;0,13
cte2034;15477452465;marca 1;Premium;1303,46;76062243;0;0,13
cte4001;14426072385;marca 10;Core;1303,46;76046336;0;0,13
cte3282;14426072385;marca 10;Core;1303,46;76046336;0;0,13
cte4831;1400532420;marca 5;Core;1303,46;76029322;0;0,13
cte5877;1400532420;marca 5;Core;1303,42;76015826;0;0,13
cte8595;5150977780;marca 1;Premium;1303,42;75997814;0;0,13
cte6608;9325113620;marca 3;Globales;1303,42;75898239;0;0,13
cte1129;7839254645;marca 4;Globales;1303,42;75894741;0;0,13
cte5127;2118452400;marca 8;Core;1303,42;75848400;0;0,13
cte7104;2132183110;marca 6;Core;1303,42;75834707;0;0,13
cte8195;1400532420;marca 5;Core;1303,42;75779178;0;0,13
cte1554;9299613730;marca 8;Core;1303,42;75770963;0;0,13
cte1554;9299613730;marca 8;Core;1303,42;75770963;0;0,13
cte1554;9299613730;marca 8;Core;1303,42;75770963;0;0,13
cte1554;9299613730;marca 8;Core;1303,41;75770963;0;0,13
cte3200;2463681680;marca 5;Core;1303,41;75759871;0;0,13
cte3123;9311382910;marca 6;Core;1303,41;75706954;0;0,13
cte7275;2132183110;marca 6;Core;1303,41;75659626;0;0,13
cte7880;8973999750;marca 5;Core;1303,41;75646728;0;0,13
cte2089;9325113620;marca 3;Globales;1303,41;75596412;0;0,129
cte69;2118452400;marca 8;Core;1303,41;75588727;0;0,129
cte741;7839254645;marca 4;Globales;1303,41;75565371;0;0,129
cte2232;2463681680;marca 5;Core;1303,41;75518275;0;0,129
cte6826;14426072385;marca 10;Core;1303,41;75505287;0;0,129
cte7587;16824042810;marca 3;Globales;1303,41;75480723;0;0,129
cte7934;3588619135;marca 5;Core;1303,4;75471896;0;0,129
cte1753;7839254645;marca 4;Globales;1303,4;75457089;0;0,129
cte7668;2118452400;marca 8;Core;1303,4;75443613;0;0,129
cte649;5150977780;marca 1;Premium;1303,39;75309881;0;0,129
cte79;9311382910;marca 6;Core;1303,39;75290308;0;0,129
cte2230;3514080995;marca 6;Core;1303,39;75232126;0;0,129
cte2230;3514080995;marca 6;Core;1303,39;75232126;0;0,129
cte2230;3514080995;marca 6;Core;1303,39;75232126;0;0,129
cte2230;3514080995;marca 6;Core;1303,39;75232126;0;0,128
cte1513;9311382910;marca 6;Core;1303,39;75206911;0;0,128
cte5169;9311382910;marca 6;Core;1303,39;75206911;0;0,128
cte6779;2118452400;marca 8;Core;1303,39;75188067;0;0,128
cte7485;2118452400;marca 8;Core;1303,39;75165326;0;0,128
cte7485;2118452400;marca 8;Core;1303,39;75165326;0;0,128
cte7485;2118452400;marca 8;Core;1303,38;75165326;0;0,128
cte7485;2118452400;marca 8;Core;1303,38;75165326;0;0,128
cte7430;2463681680;marca 5;Core;1303,38;75141324;0;0,128
cte3151;9325113620;marca 3;Globales;1303,38;75038677;0;0,128
cte463;16824042810;marca 3;Globales;1303,38;75022114;0;0,128
cte463;16824042810;marca 3;Globales;1303,38;75022114;0;0,128
cte463;16824042810;marca 3;Globales;1303,38;75022114;0;0,128
cte463;16824042810;marca 3;Globales;1303,38;75022114;0;0,128
cte4476;9325113620;marca 3;Globales;1303,38;74982306;0;0,128
cte7820;5150977780;marca 1;Premium;1303,38;74931849;0;0,128
cte7428;3067832920;marca 6;Core;1303,38;74826918;0;0,128
cte3012;7837293115;marca 4;Globales;1303,38;74718487;0;0,128
cte1142;9325113620;marca 3;Globales;1303,38;74696310;0;0,128
cte1459;2118452400;marca 8;Core;1303,38;74667811;0;0,128
cte7429;9325113620;marca 3;Globales;1303,38;74651991;0;0,128
cte1904;9325113620;marca 3;Globales;1303,38;74568933;0;0,128
cte6935;1400532420;marca 5;Core;1303,38;74550272;0;0,128
cte1433;7467544710;marca 3;Globales;1303,38;74546165;0;0,128
cte1433;7467544710;marca 3;Globales;1303,38;74546165;0;0,128
cte1433;7467544710;marca 3;Globales;1303,38;74546165;0;0,128
cte1433;7467544710;marca 3;Globales;1303,38;74546165;0;0,128
cte1483;3678849515;marca 1;Premium;1303,38;74510514;0;0,128
cte6784;9325113620;marca 3;Globales;1303,37;74494865;0;0,128
cte7406;3067832920;marca 6;Core;1303,37;74494847;0;0,128
cte4367;3067832920;marca 6;Core;1303,37;74464658;0;0,128
cte2414;3067832920;marca 6;Core;1303,37;74464658;0;0,128
cte1092;3067832920;marca 6;Core;1303,37;74464658;0;0,128
cte7903;7467544710;marca 3;Globales;1303,37;74390341;0;0,128
cte242;9297652200;marca 5;Core;1303,37;74377638;0;0,128
cte242;9297652200;marca 5;Core;1303,37;74377638;0;0,128
cte242;9297652200;marca 5;Core;1303,37;74377638;0;0,128
cte242;9297652200;marca 5;Core;1303,37;74377638;0;0,128
cte242;9297652200;marca 5;Core;1303,37;74377638;0;0,128
cte242;9297652200;marca 5;Core;1303,37;74377638;0;0,128
cte242;9297652200;marca 5;Core;1303,37;74377638;0;0,128
cte242;9297652200;marca 5;Core;1303,37;74377638;0;0,128
cte242;9297652200;marca 5;Core;1303,37;74377638;0;0,128
cte644;9297652200;marca 5;Core;1303,37;74377638;0;0,128
cte995;9297652200;marca 5;Core;1303,37;74377637;0;0,128
cte3111;9297652200;marca 5;Core;1303,37;74377636;0;0,128
cte2819;3588619135;marca 5;Core;1303,37;74349949;0;0,128
cte60;8973999750;marca 5;Core;1303,37;74245620;0;0,128
cte60;8973999750;marca 5;Core;1303,37;74245620;0;0,128
cte60;8973999750;marca 5;Core;1303,37;74245620;0;0,128
cte60;8973999750;marca 5;Core;1303,37;74245620;0;0,128
cte5649;2118452400;marca 8;Core;1303,37;74217224;0;0,128
cte3151;8405156050;marca 9;Globales;1303,37;74211517;0;0,128
cte390;9325113620;marca 3;Globales;1303,37;74205305;0;0,128
cte8023;2132183110;marca 6;Core;1303,37;74159586;0;0,128
cte1364;15070434990;marca 11;Globales;1303,37;74143888;0;0,128
cte1051;8405156050;marca 9;Globales;1303,37;74121937;0;0,128
cte1051;8405156050;marca 9;Globales;1303,36;74121937;0;0,128
cte1051;8405156050;marca 9;Globales;1303,36;74121937;0;0,128
cte1051;8405156050;marca 9;Globales;1303,36;74121937;0;0,128
cte1051;8405156050;marca 9;Globales;1303,36;74121937;0;0,128
cte1051;8405156050;marca 9;Globales;1303,36;74121937;0;0,128
cte1051;8405156050;marca 9;Globales;1303,36;74121937;0;0,128
cte1051;8405156050;marca 9;Globales;1303,34;74121937;0;0,128
cte1051;8405156050;marca 9;Globales;1303,33;74121937;0;0,128
cte4065;8973999750;marca 5;Core;1303,33;74002235;0;0,128
cte3022;9311382910;marca 6;Core;1303,33;73936583;0;0,128
cte1694;9311382910;marca 6;Core;1303,33;73899982;0;0,128
cte165;2118452400;marca 8;Core;1303,33;73844735;0;0,128
cte2651;2132183110;marca 6;Core;1303,33;73764433;0;0,128
cte1982;14365264955;marca 11;Globales;1303,33;73746109;0;0,128
cte1982;14365264955;marca 11;Globales;1303,33;73746109;0;0,128
cte1982;14365264955;marca 11;Globales;1303,33;73746109;0;0,128
cte1982;14365264955;marca 11;Globales;1303,33;73746109;0;0,128
cte1721;9311382910;marca 6;Core;1303,33;73743385;0;0,128
cte6367;3588619135;marca 5;Core;1303,33;73728963;0;0,128
cte3260;15477452465;marca 1;Premium;1303,33;73679119;0;0,128
cte2091;3678849515;marca 1;Premium;1303,33;73672485;0;0,128
cte2091;3678849515;marca 1;Premium;1303,32;73672485;0;0,128
cte2091;3678849515;marca 1;Premium;1303,32;73672485;0;0,128
cte2091;3678849515;marca 1;Premium;1303,32;73672485;0;0,128
cte8558;8405156050;marca 9;Globales;1303,32;73661964;0;0,128
cte8558;8405156050;marca 9;Globales;1303,3;73661964;0;0,128
cte8558;8405156050;marca 9;Globales;1303,29;73661964;0;0,128
cte8558;8405156050;marca 9;Globales;1303,29;73661964;0;0,128
cte1909;3067832920;marca 6;Core;1303,29;73624214;0;0,128
cte7242;14365264955;marca 11;Globales;1303,29;73593884;0;0,128
cte741;9326094385;marca 3;Globales;1303,29;73581716;0;0,128
cte6159;9311382910;marca 6;Core;1303,29;73535648;0;0,128
cte1469;9299613730;marca 8;Core;1303,29;73535647;0;0,128
cte876;3547427005;marca 2;Premium;1303,29;73493250;0;0,128
cte8601;9325113620;marca 3;Globales;1303,28;73422891;0;0,128
cte8591;7467544710;marca 3;Globales;1303,28;73375361;0;0,128
cte5515;9325113620;marca 3;Globales;1303,27;73362162;0;0,128
cte4507;7430275640;marca 3;Globales;1303,27;73328906;0;0,128
cte2148;7467544710;marca 3;Globales;1303,27;73328906;0;0,128
cte2646;16824042810;marca 3;Globales;1303,27;73311633;0;0,128
cte2646;16824042810;marca 3;Globales;1303,27;73311633;0;0,127
cte2646;16824042810;marca 3;Globales;1303,27;73311633;0;0,127
cte2646;16824042810;marca 3;Globales;1303,27;73311633;0;0,127
cte1513;3678849515;marca 1;Premium;1303,27;73303056;0;0,127
cte56;7839254645;marca 4;Globales;1303,27;73280718;0;0,127
cte8359;16320910365;marca 15;Core;1303,27;73246832;0;0,127
cte8571;8405156050;marca 9;Globales;1303,27;73186900;0;0,127
cte6383;15477452465;marca 1;Premium;1303,27;73183473;0;0,127
cte1012;2118452400;marca 8;Core;1303,27;73134055;0;0,127
cte1012;2118452400;marca 8;Core;1303,27;73134055;0;0,127
cte1012;2118452400;marca 8;Core;1303,27;73134055;0;0,127
cte1012;2118452400;marca 8;Core;1303,27;73134055;0;0,127
cte467;14365264955;marca 11;Globales;1303,27;73125672;0;0,127
cte5628;7839254645;marca 4;Globales;1303,27;73086228;0;0,127
cte8608;7842196940;marca 4;Globales;1303,27;73041844;0;0,127
cte5648;8405156050;marca 9;Globales;1303,27;73015552;0;0,127
cte7021;3547427005;marca 2;Premium;1303,27;73010737;0;0,127
cte7647;3067832920;marca 6;Core;1303,27;72944545;0;0,127
cte3042;3067832920;marca 6;Core;1303,27;72909956;0;0,127
cte8599;14365264955;marca 11;Globales;1303,27;72882468;0;0,127
cte6367;7839254645;marca 4;Globales;1303,27;72868157;0;0,127
cte8545;9326094385;marca 3;Globales;1303,27;72707819;0;0,127
cte8545;9326094385;marca 3;Globales;1303,27;72707819;0;0,127
cte8545;9326094385;marca 3;Globales;1303,27;72707819;0;0,127
cte8545;9326094385;marca 3;Globales;1303,27;72707819;0;0,127
cte2089;16824042810;marca 3;Globales;1303,27;72650231;0;0,127
cte7139;7839254645;marca 4;Globales;1303,27;72626317;0;0,127
cte8566;7837293115;marca 4;Globales;1303,27;72603950;0;0,127
cte7003;9325113620;marca 3;Globales;1303,27;72575542;0;0,127
cte8585;8645443475;marca 12;Globales;1303,27;72569167;0;0,127
cte5022;3547427005;marca 2;Premium;1303,27;72533712;0;0,127
cte8595;7438121760;marca 8;Core;1303,27;72512070;0;0,127
cte2119;3547427005;marca 2;Premium;1303,27;72478262;0;0,127
cte8619;13155000945;marca 21;Premium;1303,27;72474071;0;0,127
cte8583;13155000945;marca 21;Premium;1303,27;72474071;0;0,127
cte232;3067832920;marca 6;Core;1303,27;72452100;0;0,127
cte8507;3067832920;marca 6;Core;1303,27;72452100;0;0,127
cte5755;3067832920;marca 6;Core;1303,27;72452100;0;0,127
cte914;3067832920;marca 6;Core;1303,27;72452100;0;0,127
cte2912;3067832920;marca 6;Core;1303,27;72375675;0;0,127
cte6518;16269910585;marca 15;Core;1303,27;72366222;0;0,127
cte5190;2463681680;marca 5;Core;1303,27;72265152;0;0,127
cte5190;2463681680;marca 5;Core;1303,27;72265152;0;0,127
cte5190;2463681680;marca 5;Core;1303,26;72265152;0;0,127
cte5190;2463681680;marca 5;Core;1303,26;72265152;0;0,126
cte4548;2463681680;marca 5;Core;1303,25;72186444;0;0,126
cte7998;3547427005;marca 2;Premium;1303,25;72178106;0;0,126
cte6534;2132183110;marca 6;Core;1303,25;72173554;0;0,126
cte6608;1400532420;marca 5;Core;1303,25;72162206;0;0,126
cte1364;3678849515;marca 1;Premium;1303,25;72161428;0;0,126
cte7462;7837293115;marca 4;Globales;1303,25;72136750;0;0,126
cte4484;2118452400;marca 8;Core;1303,25;72122694;0;0,126
cte7668;2463681680;marca 5;Core;1303,25;72075663;0;0,126
cte1573;9325113620;marca 3;Globales;1303,25;72060590;0;0,126
cte1573;9325113620;marca 3;Globales;1303,25;72060590;0;0,126
cte1573;9325113620;marca 3;Globales;1303,25;72060590;0;0,126
cte1573;9325113620;marca 3;Globales;1303,25;72060590;0;0,126
cte2575;3678849515;marca 1;Premium;1303,25;72045021;0;0,126
cte5985;3067832920;marca 6;Core;1303,25;72039807;0;0,126
cte8539;5150977780;marca 1;Premium;1303,25;71969056;0;0,126
cte2670;2132183110;marca 6;Core;1303,25;71851382;0;0,126
cte4412;7839254645;marca 4;Globales;1303,25;71808488;0;0,126
cte7742;3547427005;marca 2;Premium;1303,25;71798703;0;0,126
cte7962;3547427005;marca 2;Premium;1303,25;71792462;0;0,125
cte4322;2118452400;marca 8;Core;1303,25;71704471;0;0,125
cte5844;3678849515;marca 1;Premium;1303,25;71625204;0;0,125
cte3514;16825023575;marca 3;Globales;1303,25;71585659;0;0,125
cte1886;7839254645;marca 4;Globales;1303,25;71530322;0;0,125
cte5838;3547427005;marca 2;Premium;1303,25;71528803;0;0,125
cte3466;9297652200;marca 5;Core;1303,25;71517311;0;0,125
cte3466;9297652200;marca 5;Core;1303,25;71517311;0;0,125
cte3466;9297652200;marca 5;Core;1303,25;71517311;0;0,125
cte3466;9297652200;marca 5;Core;1303,25;71517311;0;0,125
cte2507;14426072385;marca 10;Core;1303,25;71499104;0;0,125
cte8140;2463681680;marca 5;Core;1303,25;71369867;0;0,125
cte6607;9485959080;marca 4;Globales;1303,25;71354110;0;0,125
cte7377;7839254645;marca 4;Globales;1303,24;71314496;0;0,125
cte7377;7839254645;marca 4;Globales;1303,24;71314496;0;0,125
cte7377;7839254645;marca 4;Globales;1303,24;71314496;0;0,125
cte7377;7839254645;marca 4;Globales;1303,24;71314496;0;0,125
cte8545;18814995760;marca 14;Globales;1303,24;71296198;0;0,125
cte8545;18814995760;marca 14;Globales;1303,23;71296198;0;0,125
cte8545;18814995760;marca 14;Globales;1303,23;71296198;0;0,125
cte8545;18814995760;marca 14;Globales;1303,23;71296198;0;0,125
cte8545;18814995760;marca 4;Globales;1303,23;71296198;0;0,125
cte8545;18814995760;marca 4;Globales;1303,23;71296198;0;0,125
cte8545;18814995760;marca 4;Globales;1303,23;71296198;0;0,125
cte8545;18814995760;marca 4;Globales;1303,23;71296198;0;0,125
cte5515;7839254645;marca 4;Globales;1303,23;71288086;0;0,125
cte583;7839254645;marca 4;Globales;1303,23;71288085;0;0,125
cte5062;7839254645;marca 4;Globales;1303,23;71288085;0;0,125
cte5062;7839254645;marca 4;Globales;1303,23;71288085;0;0,125
cte5062;7839254645;marca 4;Globales;1303,23;71288085;0;0,125
cte5062;7839254645;marca 4;Globales;1303,23;71288085;0;0,125
cte1068;8405156050;marca 9;Globales;1303,23;71215882;0;0,125
cte5835;2118452400;marca 8;Core;1303,23;71191570;0;0,125
cte2674;2129240815;marca 8;Core;1303,23;71139946;0;0,125
cte5537;1400532420;marca 5;Core;1303,23;71107048;0;0,125
cte5537;1400532420;marca 5;Core;1303,23;71107048;0;0,125
cte5537;1400532420;marca 5;Core;1303,23;71107048;0;0,125
cte5537;1400532420;marca 5;Core;1303,23;71107048;0;0,125
cte7490;9297652200;marca 5;Core;1303,23;71072904;0;0,125
cte6117;2132183110;marca 6;Core;1303,23;71056649;0;0,125
cte8550;16825023575;marca 3;Globales;1303,23;71045331;0;0,125
cte8550;16825023575;marca 3;Globales;1303,23;71045331;0;0,125
cte8550;16825023575;marca 3;Globales;1303,23;71045331;0;0,125
cte8550;16825023575;marca 3;Globales;1303,23;71045331;0;0,125
cte7814;2463681680;marca 5;Core;1303,23;71038247;0;0,125
cte8619;2918756640;marca 7;Core;1303,23;70997856;0;0,125
cte4715;9297652200;marca 5;Core;1303,23;70996836;0;0,125
cte4715;9297652200;marca 5;Core;1303,23;70996836;0;0,125
cte4715;9297652200;marca 5;Core;1303,23;70996836;0;0,125
cte4715;9297652200;marca 5;Core;1303,23;70996836;0;0,125
cte4715;9297652200;marca 5;Core;1303,23;70996836;0;0,125
cte4715;9297652200;marca 5;Core;1303,23;70996836;0;0,125
cte4715;9297652200;marca 5;Core;1303,23;70996836;0;0,125
cte4715;9297652200;marca 5;Core;1303,23;70996836;0;0,125
cte4715;9297652200;marca 5;Core;1303,23;70996836;0;0,125
cte2411;1400532420;marca 5;Core;1303,23;70979462;0;0,125
cte7682;3067832920;marca 6;Core;1303,23;70967033;0;0,125
cte1902;9485959080;marca 4;Globales;1303,23;70931645;0;0,125
cte6139;8405156050;marca 9;Globales;1303,23;70927478;0;0,125
cte2561;3678849515;marca 1;Premium;1303,23;70917709;0;0,125
cte8173;9326094385;marca 3;Globales;1303,23;70895274;0;0,125
cte8610;14365264955;marca 11;Globales;1303,21;70800112;0;0,125
cte6967;7839254645;marca 4;Globales;1303,21;70675274;0;0,125
